Time X Y Z ID Radius Species
6.8 -8.32323e-07 3.50284e-06 -4.6236e-06 7 1e-06 0
6.85 -7.42004e-07 -7.72059e-06 -2.76751e-06 0 1e-06 0
6.85 -6.32486e-07 -9.67153e-06 -2.07262e-06 1 1e-06 0
6.85 -2.44619e-06 -1.04356e-05 -2.44497e-06 2 1e-06 0
6.85 -3.04587e-06 -1.15855e-05 -4.08922e-06 3 1e-06 0
6.85 -1.19771e-06 -1.08012e-05 -4.10824e-06 4 1e-06 0
6.85 4.64945e-07 -1.11365e-05 -2.9471e-06 5 1e-06 0
6.85 -2.40102e-07 5.4702e-06 -4.57158e-06 6 1e-06 0
6.85 -8.20789e-07 3.49159e-06 -4.63042e-06 7 1e-06 0
6.9 -7.38213e-07 -7.73563e-06 -2.75382e-06 0 1e-06 0
6.9 -6.27239e-07 -9.67935e-06 -2.06e-06 1 1e-06 0
6.9 -2.45562e-06 -1.04242e-05 -2.43529e-06 2 1e-06 0
6.9 -3.0654e-06 -1.15954e-05 -4.07394e-06 3 1e-06 0
6.9 -1.21366e-06 -1.08098e-05 -4.10558e-06 4 1e-06 0
6.9 4.66808e-07 -1.115e-05 -2.95858e-06 5 1e-06 0
6.9 -2.38992e-07 5.46253e-06 -4.5618e-06 6 1e-06 0
6.9 -8.10129e-07 3.47833e-06 -4.63443e-06 7 1e-06 0
6.95 -7.28496e-07 -7.75316e-06 -2.7403e-06 0 1e-06 0
6.95 -6.21065e-07 -9.68709e-06 -2.05269e-06 1 1e-06 0
6.95 -2.46268e-06 -1.04155e-05 -2.42547e-06 2 1e-06 0
6.95 -3.07884e-06 -1.16026e-05 -4.05664e-06 3 1e-06 0
6.95 -1.22764e-06 -1.08196e-05 -4.10528e-06 4 1e-06 0
6.95 4.64185e-07 -1.11588e-05 -2.97199e-06 5 1e-06 0
6.95 -2.41156e-07 5.4562e-06 -4.54872e-06 6 1e-06 0
6.95 -8.01109e-07 3.47574e-06 -4.64191e-06 7 1e-06 0
7 -7.19768e-07 -7.7753e-06 -2.72067e-06 0 1e-06 0
7 -6.18403e-07 -9.68613e-06 -2.04631e-06 1 1e-06 0
7 -2.46976e-06 -1.04083e-05 -2.41433e-06 2 1e-06 0
7 -3.09001e-06 -1.15999e-05 -4.0389e-06 3 1e-06 0
7 -1.23864e-06 -1.08257e-05 -4.10171e-06 4 1e-06 0
7 4.64016e-07 -1.11651e-05 -2.98597e-06 5 1e-06 0
7 -2.46599e-07 5.44869e-06 -4.53319e-06 6 1e-06 0
7 -7.96243e-07 3.47538e-06 -4.64677e-06 7 1e-06 0
7.05 -7.12983e-07 -7.80023e-06 -2.70175e-06 0 1e-06 0
7.05 -6.10449e-07 -9.69916e-06 -2.03604e-06 1 1e-06 0
7.05 -2.47336e-06 -1.0407e-05 -2.40794e-06 2 1e-06 0
7.05 -3.10642e-06 -1.16012e-05 -4.02121e-06 3 1e-06 0
7.05 -1.24487e-06 -1.08314e-05 -4.09529e-06 4 1e-06 0
7.05 4.6182e-07 -1.11705e-05 -2.99797e-06 5 1e-06 0
7.05 -2.51907e-07 5.43667e-06 -4.51976e-06 6 1e-06 0
7.05 -7.9109e-07 3.47738e-06 -4.65109e-06 7 1e-06 0
7.1 -7.04618e-07 -7.82562e-06 -2.68822e-06 0 1e-06 0
7.1 -6.02339e-07 -9.72238e-06 -2.02585e-06 1 1e-06 0
7.1 -2.476e-06 -1.04098e-05 -2.40604e-06 2 1e-06 0
7.1 -3.12253e-06 -1.15973e-05 -4.00402e-06 3 1e-06 0
7.1 -1.25812e-06 -1.08374e-05 -4.08592e-06 4 1e-06 0
7.1 4.62739e-07 -1.11755e-05 -3.01313e-06 5 1e-06 0
7.1 -2.613e-07 5.42454e-06 -4.5097e-06 6 1e-06 0
7.1 -7.81367e-07 3.47333e-06 -4.65344e-06 7 1e-06 0
7.15 -7.02751e-07 -7.8514e-06 -2.68022e-06 0 1e-06 0
7.15 -5.98427e-07 -9.74857e-06 -2.01546e-06 1 1e-06 0
7.15 -2.47777e-06 -1.04155e-05 -2.40747e-06 2 1e-06 0
7.15 -3.13625e-06 -1.15948e-05 -3.98651e-06 3 1e-06 0
7.15 -1.26838e-06 -1.08461e-05 -4.07341e-06 4 1e-06 0
7.15 4.66634e-07 -1.11761e-05 -3.03017e-06 5 1e-06 0
7.15 -2.68502e-07 5.41009e-06 -4.50241e-06 6 1e-06 0
7.15 -7.73703e-07 3.45782e-06 -4.65553e-06 7 1e-06 0
7.2 -7.03084e-07 -7.87867e-06 -2.67323e-06 0 1e-06 0
7.2 -5.95583e-07 -9.77722e-06 -2.00829e-06 1 1e-06 0
7.2 -2.47786e-06 -1.04221e-05 -2.40624e-06 2 1e-06 0
7.2 -3.14505e-06 -1.15923e-05 -3.96988e-06 3 1e-06 0
7.2 -1.27642e-06 -1.08583e-05 -4.0625e-06 4 1e-06 0
7.2 4.73468e-07 -1.11724e-05 -3.04749e-06 5 1e-06 0
7.2 -2.75807e-07 5.40303e-06 -4.49892e-06 6 1e-06 0
7.2 -7.62556e-07 3.44661e-06 -4.65843e-06 7 1e-06 0
7.25 -7.03504e-07 -7.89964e-06 -2.66693e-06 0 1e-06 0
7.25 -5.92739e-07 -9.81504e-06 -1.99807e-06 1 1e-06 0
7.25 -2.47418e-06 -1.04255e-05 -2.40391e-06 2 1e-06 0
7.25 -3.15203e-06 -1.15881e-05 -3.9578e-06 3 1e-06 0
7.25 -1.28123e-06 -1.08725e-05 -4.05468e-06 4 1e-06 0
7.25 4.76242e-07 -1.11787e-05 -3.06106e-06 5 1e-06 0
7.25 -2.81392e-07 5.39607e-06 -4.4965e-06 6 1e-06 0
7.25 -7.52047e-07 3.43137e-06 -4.66479e-06 7 1e-06 0
7.3 -7.0019e-07 -7.91837e-06 -2.6574e-06 0 1e-06 0
7.3 -5.86764e-07 -9.84911e-06 -1.99333e-06 1 1e-06 0
7.3 -2.47608e-06 -1.04294e-05 -2.40162e-06 2 1e-06 0
7.3 -3.15936e-06 -1.15808e-05 -3.94387e-06 3 1e-06 0
7.3 -1.28559e-06 -1.08858e-05 -4.04873e-06 4 1e-06 0
7.3 4.76232e-07 -1.11891e-05 -3.06984e-06 5 1e-06 0
7.3 -2.92507e-07 5.39215e-06 -4.49006e-06 6 1e-06 0
7.3 -7.41863e-07 3.41452e-06 -4.66848e-06 7 1e-06 0
7.35 -6.9622e-07 -7.93384e-06 -2.64898e-06 0 1e-06 0
7.35 -5.81555e-07 -9.87754e-06 -1.98319e-06 1 1e-06 0
7.35 -2.4759e-06 -1.04388e-05 -2.40184e-06 2 1e-06 0
7.35 -3.17072e-06 -1.15701e-05 -3.93917e-06 3 1e-06 0
7.35 -1.28903e-06 -1.08968e-05 -4.04917e-06 4 1e-06 0
7.35 4.75052e-07 -1.11965e-05 -3.07381e-06 5 1e-06 0
7.35 -3.0079e-07 5.39007e-06 -4.48385e-06 6 1e-06 0
7.35 -7.33525e-07 3.40464e-06 -4.6674e-06 7 1e-06 0
7.4 -6.87476e-07 -7.94885e-06 -2.64464e-06 0 1e-06 0
7.4 -5.7433e-07 -9.907e-06 -1.97739e-06 1 1e-06 0
7.4 -2.47952e-06 -1.0446e-05 -2.40346e-06 2 1e-06 0
7.4 -3.18359e-06 -1.15602e-05 -3.93512e-06 3 1e-06 0
7.4 -1.29825e-06 -1.0906e-05 -4.05278e-06 4 1e-06 0
7.4 4.85841e-07 -1.12111e-05 -3.07627e-06 5 1e-06 0
7.4 -3.11126e-07 5.38974e-06 -4.47609e-06 6 1e-06 0
7.4 -7.26064e-07 3.39424e-06 -4.66242e-06 7 1e-06 0
7.45 -6.81611e-07 -7.96389e-06 -2.64039e-06 0 1e-06 0
7.45 -5.66521e-07 -9.93625e-06 -1.96972e-06 1 1e-06 0
7.45 -2.48292e-06 -1.04522e-05 -2.40517e-06 2 1e-06 0
7.45 -3.20271e-06 -1.15565e-05 -3.92734e-06 3 1e-06 0
7.45 -1.29954e-06 -1.0922e-05 -4.06092e-06 4 1e-06 0
7.45 5.0095e-07 -1.12311e-05 -3.07942e-06 5 1e-06 0
7.45 -3.20333e-07 5.38674e-06 -4.46691e-06 6 1e-06 0
7.45 -7.19693e-07 3.38558e-06 -4.65798e-06 7 1e-06 0
7.5 -6.73441e-07 -7.98001e-06 -2.63307e-06 0 1e-06 0
7.5 -5.59273e-07 -9.9615e-06 -1.96261e-06 1 1e-06 0
7.5 -2.48287e-06 -1.04592e-05 -2.40802e-06 2 1e-06 0
7.5 -3.22053e-06 -1.15533e-05 -3.92325e-06 3 1e-06 0
7.5 -1.29877e-06 -1.09395e-05 -4.07303e-06 4 1e-06 0
7.5 5.13537e-07 -1.12562e-05 -3.08591e-06 5 1e-06 0
7.5 -3.30655e-07 5.38304e-06 -4.45497e-06 6 1e-06 0
7.5 -7.09793e-07 3.38043e-06 -4.65448e-06 7 1e-06 0
7.55 -6.69619e-07 -7.99675e-06 -2.62574e-06 0 1e-06 0
7.55 -5.51853e-07 -9.98752e-06 -1.96115e-06 1 1e-06 0
7.55 -2.47919e-06 -1.04641e-05 -2.40774e-06 2 1e-06 0
7.55 -3.23444e-06 -1.15503e-05 -3.91837e-06 3 1e-06 0
7.55 -1.29469e-06 -1.09548e-05 -4.07369e-06 4 1e-06 0
7.55 5.2303e-07 -1.12812e-05 -3.09742e-06 5 1e-06 0
7.55 -3.38695e-07 5.37809e-06 -4.44645e-06 6 1e-06 0
7.55 -7.00409e-07 3.37575e-06 -4.64631e-06 7 1e-06 0
7.6 -6.63537e-07 -8.01169e-06 -2.6173e-06 0 1e-06 0
7.6 -5.43391e-07 -1.00171e-05 -1.96329e-06 1 1e-06 0
7.6 -2.479e-06 -1.04643e-05 -2.40518e-06 2 1e-06 0
7.6 -3.24722e-06 -1.15463e-05 -3.91159e-06 3 1e-06 0
7.6 -1.28946e-06 -1.09697e-05 -4.06795e-06 4 1e-06 0
7.6 5.26924e-07 -1.12998e-05 -3.10865e-06 5 1e-06 0
7.6 -3.43988e-07 5.36674e-06 -4.43988e-06 6 1e-06 0
7.6 -6.91189e-07 3.37475e-06 -4.63904e-06 7 1e-06 0
7.65 -6.61316e-07 -8.02651e-06 -2.60589e-06 0 1e-06 0
7.65 -5.41117e-07 -1.00433e-05 -1.96496e-06 1 1e-06 0
7.65 -2.47261e-06 -1.04612e-05 -2.40587e-06 2 1e-06 0
7.65 -3.25796e-06 -1.15433e-05 -3.90415e-06 3 1e-06 0
7.65 -1.2897e-06 -1.09773e-05 -4.06181e-06 4 1e-06 0
7.65 5.27856e-07 -1.13156e-05 -3.11648e-06 5 1e-06 0
7.65 -3.49352e-07 5.35877e-06 -4.43396e-06 6 1e-06 0
7.65 -6.83657e-07 3.37899e-06 -4.63845e-06 7 1e-06 0
7.7 -6.58328e-07 -8.0428e-06 -2.59185e-06 0 1e-06 0
7.7 -5.38955e-07 -1.0065e-05 -1.96707e-06 1 1e-06 0
7.7 -2.46592e-06 -1.04577e-05 -2.4108e-06 2 1e-06 0
7.7 -3.26137e-06 -1.15346e-05 -3.8951e-06 3 1e-06 0
7.7 -1.28965e-06 -1.09838e-05 -4.05537e-06 4 1e-06 0
7.7 5.29311e-07 -1.13268e-05 -3.12149e-06 5 1e-06 0
7.7 -3.54561e-07 5.34868e-06 -4.43635e-06 6 1e-06 0
7.7 -6.85499e-07 3.38738e-06 -4.63411e-06 7 1e-06 0
7.75 -6.54374e-07 -8.05941e-06 -2.57559e-06 0 1e-06 0
7.75 -5.37234e-07 -1.00843e-05 -1.96906e-06 1 1e-06 0
7.75 -2.44932e-06 -1.04443e-05 -2.40521e-06 2 1e-06 0
7.75 -3.2614e-06 -1.15261e-05 -3.8818e-06 3 1e-06 0
7.75 -1.29241e-06 -1.09906e-05 -4.05091e-06 4 1e-06 0
7.75 5.31709e-07 -1.13375e-05 -3.12735e-06 5 1e-06 0
7.75 -3.5826e-07 5.35617e-06 -4.43283e-06 6 1e-06 0
7.75 -6.86636e-07 3.39155e-06 -4.62558e-06 7 1e-06 0
7.8 -6.51833e-07 -8.07509e-06 -2.56193e-06 0 1e-06 0
7.8 -5.17055e-07 -1.00985e-05 -1.97104e-06 1 1e-06 0
7.8 -2.43819e-06 -1.04339e-05 -2.40127e-06 2 1e-06 0
7.8 -3.26361e-06 -1.15184e-05 -3.87186e-06 3 1e-06 0
7.8 -1.29102e-06 -1.10031e-05 -4.04486e-06 4 1e-06 0
7.8 5.40009e-07 -1.13524e-05 -3.14136e-06 5 1e-06 0
7.8 -3.57433e-07 5.36446e-06 -4.42753e-06 6 1e-06 0
7.8 -6.80837e-07 3.39491e-06 -4.61908e-06 7 1e-06 0
7.85 -6.47696e-07 -8.0899e-06 -2.54644e-06 0 1e-06 0
7.85 -4.80039e-07 -1.01048e-05 -1.97248e-06 1 1e-06 0
7.85 -2.4271e-06 -1.04235e-05 -2.39678e-06 2 1e-06 0
7.85 -3.26765e-06 -1.15145e-05 -3.86318e-06 3 1e-06 0
7.85 -1.28745e-06 -1.10149e-05 -4.03666e-06 4 1e-06 0
7.85 5.48222e-07 -1.13772e-05 -3.16101e-06 5 1e-06 0
7.85 -3.60542e-07 5.37042e-06 -4.4234e-06 6 1e-06 0
7.85 -6.76644e-07 3.40087e-06 -4.61049e-06 7 1e-06 0
7.9 -6.46411e-07 -8.10427e-06 -2.52884e-06 0 1e-06 0
7.9 -4.50836e-07 -1.01108e-05 -1.97428e-06 1 1e-06 0
7.9 -2.42622e-06 -1.04135e-05 -2.39755e-06 2 1e-06 0
7.9 -3.27246e-06 -1.15111e-05 -3.85596e-06 3 1e-06 0
7.9 -1.27874e-06 -1.1026e-05 -4.02563e-06 4 1e-06 0
7.9 5.52373e-07 -1.13992e-05 -3.18087e-06 5 1e-06 0
7.9 -3.60065e-07 5.3781e-06 -4.42464e-06 6 1e-06 0
7.9 -6.67645e-07 3.40788e-06 -4.60161e-06 7 1e-06 0
7.95 -6.43883e-07 -8.11824e-06 -2.5074e-06 0 1e-06 0
7.95 -4.27909e-07 -1.01171e-05 -1.97277e-06 1 1e-06 0
7.95 -2.42431e-06 -1.04125e-05 -2.40059e-06 2 1e-06 0
7.95 -3.27879e-06 -1.15079e-05 -3.85298e-06 3 1e-06 0
7.95 -1.27018e-06 -1.10316e-05 -4.01733e-06 4 1e-06 0
7.95 5.55793e-07 -1.14201e-05 -3.19625e-06 5 1e-06 0
7.95 -3.56582e-07 5.38592e-06 -4.42106e-06 6 1e-06 0
7.95 -6.56294e-07 3.41266e-06 -4.59027e-06 7 1e-06 0
8 -6.39409e-07 -8.12861e-06 -2.48502e-06 0 1e-06 0
8 -4.08948e-07 -1.01248e-05 -1.9727e-06 1 1e-06 0
8 -2.42571e-06 -1.04115e-05 -2.3984e-06 2 1e-06 0
8 -3.28407e-06 -1.15029e-05 -3.85477e-06 3 1e-06 0
8 -1.26265e-06 -1.10414e-05 -4.01322e-06 4 1e-06 0
8 5.57243e-07 -1.14386e-05 -3.21191e-06 5 1e-06 0
8 -3.46922e-07 5.39117e-06 -4.40992e-06 6 1e-06 0
8 -6.41558e-07 3.41677e-06 -4.58167e-06 7 1e-06 0
8.05 -6.35512e-07 -8.144e-06 -2.46443e-06 0 1e-06 0
8.05 -3.94237e-07 -1.01251e-05 -1.97688e-06 1 1e-06 0
8.05 -2.425e-06 -1.04115e-05 -2.39897e-06 2 1e-06 0
8.05 -3.28991e-06 -1.15008e-05 -3.85397e-06 3 1e-06 0
8.05 -1.26108e-06 -1.10517e-05 -4.01598e-06 4 1e-06 0
8.05 5.57453e-07 -1.14527e-05 -3.22535e-06 5 1e-06 0
8.05 -3.3348e-07 5.39246e-06 -4.40175e-06 6 1e-06 0
8.05 -6.25909e-07 3.42338e-06 -4.57536e-06 7 1e-06 0
8.1 -6.28245e-07 -8.15858e-06 -2.4444e-06 0 1e-06 0
8.1 -3.8311e-07 -1.01167e-05 -1.98057e-06 1 1e-06 0
8.1 -2.4229e-06 -1.04107e-05 -2.40059e-06 2 1e-06 0
8.1 -3.29419e-06 -1.1499e-05 -3.8542e-06 3 1e-06 0
8.1 -1.25983e-06 -1.10624e-05 -4.0173e-06 4 1e-06 0
8.1 5.54332e-07 -1.14665e-05 -3.23837e-06 5 1e-06 0
8.1 -3.17706e-07 5.40327e-06 -4.39454e-06 6 1e-06 0
8.1 -6.09095e-07 3.4253e-06 -4.56857e-06 7 1e-06 0
8.15 -6.18947e-07 -8.17669e-06 -2.42087e-06 0 1e-06 0
8.15 -3.72882e-07 -1.01126e-05 -1.98534e-06 1 1e-06 0
8.15 -2.41941e-06 -1.041e-05 -2.40224e-06 2 1e-06 0
8.15 -3.29772e-06 -1.14933e-05 -3.8537e-06 3 1e-06 0
8.15 -1.26118e-06 -1.1071e-05 -4.01984e-06 4 1e-06 0
8.15 5.49285e-07 -1.14772e-05 -3.24922e-06 5 1e-06 0
8.15 -3.08301e-07 5.41423e-06 -4.38854e-06 6 1e-06 0
8.15 -5.92167e-07 3.42891e-06 -4.56257e-06 7 1e-06 0
8.2 -6.17186e-07 -8.17818e-06 -2.40552e-06 0 1e-06 0
8.2 -3.66994e-07 -1.01236e-05 -1.99024e-06 1 1e-06 0
8.2 -2.41239e-06 -1.04101e-05 -2.40521e-06 2 1e-06 0
8.2 -3.29435e-06 -1.14838e-05 -3.85251e-06 3 1e-06 0
8.2 -1.26494e-06 -1.108e-05 -4.02082e-06 4 1e-06 0
8.2 5.45042e-07 -1.14905e-05 -3.25673e-06 5 1e-06 0
8.2 -2.96114e-07 5.42878e-06 -4.38052e-06 6 1e-06 0
8.2 -5.77788e-07 3.4301e-06 -4.55701e-06 7 1e-06 0
8.25 -6.22117e-07 -8.1841e-06 -2.39701e-06 0 1e-06 0
8.25 -3.63731e-07 -1.01497e-05 -1.9944e-06 1 1e-06 0
8.25 -2.40268e-06 -1.04118e-05 -2.40246e-06 2 1e-06 0
8.25 -3.29067e-06 -1.14784e-05 -3.85318e-06 3 1e-06 0
8.25 -1.26969e-06 -1.1093e-05 -4.01724e-06 4 1e-06 0
8.25 5.38447e-07 -1.15043e-05 -3.26297e-06 5 1e-06 0
8.25 -2.85204e-07 5.44466e-06 -4.37567e-06 6 1e-06 0
8.25 -5.69576e-07 3.42787e-06 -4.55212e-06 7 1e-06 0
8.3 -6.22893e-07 -8.1959e-06 -2.39338e-06 0 1e-06 0
8.3 -3.57317e-07 -1.01694e-05 -2.0024e-06 1 1e-06 0
8.3 -2.39354e-06 -1.04162e-05 -2.39838e-06 2 1e-06 0
8.3 -3.28214e-06 -1.14678e-05 -3.85563e-06 3 1e-06 0
8.3 -1.27963e-06 -1.11008e-05 -4.0131e-06 4 1e-06 0
8.3 5.23209e-07 -1.15171e-05 -3.26992e-06 5 1e-06 0
8.3 -2.75689e-07 5.46427e-06 -4.36439e-06 6 1e-06 0
8.3 -5.61128e-07 3.42703e-06 -4.55003e-06 7 1e-06 0
8.35 -6.24937e-07 -8.20765e-06 -2.38812e-06 0 1e-06 0
8.35 -3.55858e-07 -1.01893e-05 -2.0129e-06 1 1e-06 0
8.35 -2.38151e-06 -1.04222e-05 -2.39469e-06 2 1e-06 0
8.35 -3.27085e-06 -1.14618e-05 -3.85826e-06 3 1e-06 0
8.35 -1.2967e-06 -1.11035e-05 -4.01724e-06 4 1e-06 0
8.35 5.12306e-07 -1.15339e-05 -3.27295e-06 5 1e-06 0
8.35 -2.69504e-07 5.48394e-06 -4.35681e-06 6 1e-06 0
8.35 -5.5125e-07 3.42823e-06 -4.54544e-06 7 1e-06 0
8.4 -6.20334e-07 -8.21916e-06 -2.37851e-06 0 1e-06 0
8.4 -3.57104e-07 -1.02088e-05 -2.02616e-06 1 1e-06 0
8.4 -2.36389e-06 -1.04198e-05 -2.38882e-06 2 1e-06 0
8.4 -3.25978e-06 -1.14596e-05 -3.86409e-06 3 1e-06 0
8.4 -1.31074e-06 -1.10977e-05 -4.01353e-06 4 1e-06 0
8.4 4.99735e-07 -1.15469e-05 -3.27465e-06 5 1e-06 0
8.4 -2.63912e-07 5.49318e-06 -4.35027e-06 6 1e-06 0
8.4 -5.48837e-07 3.42998e-06 -4.54019e-06 7 1e-06 0
8.45 -6.14879e-07 -8.23384e-06 -2.36791e-06 0 1e-06 0
8.45 -3.61017e-07 -1.02237e-05 -2.0312e-06 1 1e-06 0
8.45 -2.34783e-06 -1.04158e-05 -2.38239e-06 2 1e-06 0
8.45 -3.26096e-06 -1.14589e-05 -3.86824e-06 3 1e-06 0
8.45 -1.306e-06 -1.10884e-05 -4.01547e-06 4 1e-06 0
8.45 4.89111e-07 -1.1561e-05 -3.28011e-06 5 1e-06 0
8.45 -2.59597e-07 5.49619e-06 -4.34236e-06 6 1e-06 0
8.45 -5.48128e-07 3.43754e-06 -4.53781e-06 7 1e-06 0
8.5 -6.0712e-07 -8.24939e-06 -2.36038e-06 0 1e-06 0
8.5 -3.6437e-07 -1.02354e-05 -2.03707e-06 1 1e-06 0
8.5 -2.33034e-06 -1.0411e-05 -2.38274e-06 2 1e-06 0
8.5 -3.26999e-06 -1.14627e-05 -3.8705e-06 3 1e-06 0
8.5 -1.3168e-06 -1.10744e-05 -4.01693e-06 4 1e-06 0
8.5 4.8446e-07 -1.15779e-05 -3.2891e-06 5 1e-06 0
8.5 -2.55759e-07 5.50268e-06 -4.33684e-06 6 1e-06 0
8.5 -5.48786e-07 3.44392e-06 -4.53195e-06 7 1e-06 0
8.55 -6.01042e-07 -8.26504e-06 -2.35032e-06 0 1e-06 0
8.55 -3.62011e-07 -1.02442e-05 -2.04188e-06 1 1e-06 0
8.55 -2.31155e-06 -1.04077e-05 -2.38267e-06 2 1e-06 0
8.55 -3.29347e-06 -1.14716e-05 -3.87135e-06 3 1e-06 0
8.55 -1.3302e-06 -1.1063e-05 -4.01858e-06 4 1e-06 0
8.55 4.80795e-07 -1.15908e-05 -3.29835e-06 5 1e-06 0
8.55 -2.55619e-07 5.50499e-06 -4.33412e-06 6 1e-06 0
8.55 -5.45846e-07 3.44614e-06 -4.53114e-06 7 1e-06 0
8.6 -5.97713e-07 -8.27832e-06 -2.34278e-06 0 1e-06 0
8.6 -3.49911e-07 -1.02497e-05 -2.04725e-06 1 1e-06 0
8.6 -2.30792e-06 -1.04073e-05 -2.38969e-06 2 1e-06 0
8.6 -3.31383e-06 -1.14759e-05 -3.8701e-06 3 1e-06 0
8.6 -1.34329e-06 -1.10572e-05 -4.02156e-06 4 1e-06 0
8.6 4.79221e-07 -1.1609e-05 -3.30189e-06 5 1e-06 0
8.6 -2.53353e-07 5.50479e-06 -4.33523e-06 6 1e-06 0
8.6 -5.40185e-07 3.44607e-06 -4.52971e-06 7 1e-06 0
8.65 -5.90551e-07 -8.29463e-06 -2.33813e-06 0 1e-06 0
8.65 -3.24231e-07 -1.02621e-05 -2.04197e-06 1 1e-06 0
8.65 -2.30732e-06 -1.0411e-05 -2.40038e-06 2 1e-06 0
8.65 -3.33035e-06 -1.14753e-05 -3.87059e-06 3 1e-06 0
8.65 -1.34496e-06 -1.10631e-05 -4.04496e-06 4 1e-06 0
8.65 4.77026e-07 -1.1626e-05 -3.30996e-06 5 1e-06 0
8.65 -2.52453e-07 5.51221e-06 -4.34113e-06 6 1e-06 0
8.65 -5.3702e-07 3.4537e-06 -4.52638e-06 7 1e-06 0
8.7 -5.83576e-07 -8.31383e-06 -2.33126e-06 0 1e-06 0
8.7 -2.96381e-07 -1.02873e-05 -2.03578e-06 1 1e-06 0
8.7 -2.30961e-06 -1.04185e-05 -2.41186e-06 2 1e-06 0
8.7 -3.34491e-06 -1.14747e-05 -3.87042e-06 3 1e-06 0
8.7 -1.34524e-06 -1.1071e-05 -4.06321e-06 4 1e-06 0
8.7 4.72674e-07 -1.16427e-05 -3.31432e-06 5 1e-06 0
8.7 -2.59192e-07 5.51837e-06 -4.34512e-06 6 1e-06 0
8.7 -5.31611e-07 3.4694e-06 -4.5211e-06 7 1e-06 0
8.75 -5.79718e-07 -8.33199e-06 -2.33101e-06 0 1e-06 0
8.75 -2.73063e-07 -1.0324e-05 -2.02158e-06 1 1e-06 0
8.75 -2.312e-06 -1.04244e-05 -2.42191e-06 2 1e-06 0
8.75 -3.35388e-06 -1.14762e-05 -3.86898e-06 3 1e-06 0
8.75 -1.34528e-06 -1.10731e-05 -4.078e-06 4 1e-06 0
8.75 4.72603e-07 -1.16679e-05 -3.32455e-06 5 1e-06 0
8.75 -2.59719e-07 5.52292e-06 -4.34695e-06 6 1e-06 0
8.75 -5.2863e-07 3.48468e-06 -4.518e-06 7 1e-06 0
8.8 -5.7594e-07 -8.34801e-06 -2.32181e-06 0 1e-06 0
8.8 -2.53634e-07 -1.03615e-05 -2.00785e-06 1 1e-06 0
8.8 -2.31098e-06 -1.0431e-05 -2.43257e-06 2 1e-06 0
8.8 -3.35908e-06 -1.14729e-05 -3.86433e-06 3 1e-06 0
8.8 -1.34389e-06 -1.10751e-05 -4.09626e-06 4 1e-06 0
8.8 4.68042e-07 -1.16946e-05 -3.34538e-06 5 1e-06 0
8.8 -2.61949e-07 5.52493e-06 -4.35243e-06 6 1e-06 0
8.8 -5.26936e-07 3.49834e-06 -4.51853e-06 7 1e-06 0
8.85 -5.77761e-07 -8.36428e-06 -2.31366e-06 0 1e-06 0
8.85 -2.38152e-07 -1.03981e-05 -1.99339e-06 1 1e-06 0
8.85 -2.31048e-06 -1.04407e-05 -2.44454e-06 2 1e-06 0
8.85 -3.3681e-06 -1.14651e-05 -3.85974e-06 3 1e-06 0
8.85 -1.34446e-06 -1.10781e-05 -4.1158e-06 4 1e-06 0
8.85 4.62076e-07 -1.1715e-05 -3.3633e-06 5 1e-06 0
8.85 -2.62802e-07 5.52706e-06 -4.35912e-06 6 1e-06 0
8.85 -5.23015e-07 3.50458e-06 -4.51575e-06 7 1e-06 0
8.9 -5.81219e-07 -8.38168e-06 -2.308e-06 0 1e-06 0
8.9 -2.24568e-07 -1.04313e-05 -1.98114e-06 1 1e-06 0
8.9 -2.30738e-06 -1.04496e-05 -2.45608e-06 2 1e-06 0
8.9 -3.37046e-06 -1.14538e-05 -3.85623e-06 3 1e-06 0
8.9 -1.346e-06 -1.10842e-05 -4.13101e-06 4 1e-06 0
8.9 4.50819e-07 -1.17347e-05 -3.38037e-06 5 1e-06 0
8.9 -2.66157e-07 5.52417e-06 -4.36307e-06 6 1e-06 0
8.9 -5.22279e-07 3.51174e-06 -4.51298e-06 7 1e-06 0
8.95 -5.83806e-07 -8.40726e-06 -2.3019e-06 0 1e-06 0
8.95 -2.09643e-07 -1.04649e-05 -1.96858e-06 1 1e-06 0
8.95 -2.30357e-06 -1.04531e-05 -2.46276e-06 2 1e-06 0
8.95 -3.37291e-06 -1.14358e-05 -3.84774e-06 3 1e-06 0
8.95 -1.35261e-06 -1.10905e-05 -4.14478e-06 4 1e-06 0
8.95 4.32088e-07 -1.1745e-05 -3.39818e-06 5 1e-06 0
8.95 -2.7091e-07 5.52087e-06 -4.36149e-06 6 1e-06 0
8.95 -5.23403e-07 3.51572e-06 -4.51087e-06 7 1e-06 0
9 -5.87489e-07 -8.43392e-06 -2.29398e-06 0 1e-06 0
9 -1.99762e-07 -1.04903e-05 -1.95584e-06 1 1e-06 0
9 -2.29643e-06 -1.04547e-05 -2.46999e-06 2 1e-06 0
9 -3.37507e-06 -1.1415e-05 -3.84493e-06 3 1e-06 0
9 -1.36104e-06 -1.10955e-05 -4.1536e-06 4 1e-06 0
9 4.14124e-07 -1.17502e-05 -3.41651e-06 5 1e-06 0
9 -2.73453e-07 5.51756e-06 -4.361e-06 6 1e-06 0
9 -5.22471e-07 3.51519e-06 -4.50392e-06 7 1e-06 0
9.05 -5.93671e-07 -8.45986e-06 -2.28212e-06 0 1e-06 0
